Date Time,Identifier,Message
09:09:05:793,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-72"
09:09:05:881,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-61"
09:09:05:906,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:05:941,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=25, RSSI=-68"
09:09:06:272,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=1, Channel=33, RSSI=-70"
09:09:06:762,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=2, Channel=34, RSSI=-72"
09:09:06:973,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-72"
09:09:07:110,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-66"
09:09:07:870,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:09:07:116,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:09:07:665,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=2, Channel=20, RSSI=-68"
09:09:07:775,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=21, RSSI=-69"
09:09:08:610,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=22, RSSI=-67"
09:09:08:269,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-68"
09:09:08:297,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:08:369,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-68"
09:09:08:616,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=23, RSSI=-68"
09:09:08:730,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-73"
09:09:08:760,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:09:09:170,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=9, RSSI=-69"
09:09:09:448,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-77"
09:09:09:477,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:09:09:573,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:09:585,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=25, RSSI=-68"
09:09:09:610,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-60"
09:09:09:974,F0:F8:F2:DA:2D:0D,"AoA: Angle=16, Ant=1, Channel=11, RSSI=-71"
09:09:10:522,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=34, RSSI=-72"
09:09:10:691,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-65"
09:09:10:820,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-77"
09:09:10:850,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:10:860,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-61"
09:09:11:268,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=2, Channel=21, RSSI=-68"
09:09:11:648,F0:F8:F2:DA:2D:0D,"AoA: Angle=9, Ant=1, Channel=29, RSSI=-69"
09:09:11:947,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:11:993,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:12:490,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:09:12:258,F0:F8:F2:DA:2D:0D,"AoA: Angle=16, Ant=2, Channel=23, RSSI=-68"
09:09:12:360,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-65"
09:09:12:369,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:12:731,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=31, RSSI=-71"
09:09:13:143,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:09:13:163,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:09:13:266,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-71"
09:09:13:481,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=2, Channel=18, RSSI=-71"
09:09:13:876,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=26, RSSI=-68"
09:09:14:260,F0:F8:F2:DA:2D:0D,"AoA: Angle=14, Ant=2, Channel=27, RSSI=-71"
09:09:14:349,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:14:376,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:09:14:449,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-59"
09:09:14:524,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-69"
09:09:14:676,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=35, RSSI=-72"
09:09:15:410,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=21, RSSI=-71"
09:09:15:474,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=2, Channel=22, RSSI=-68"
09:09:15:648,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-60"
09:09:15:693,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-71"
09:09:15:776,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-70"
09:09:15:894,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=30, RSSI=-70"
09:09:16:430,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-77"
09:09:16:670,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-65"
09:09:16:274,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=31, RSSI=-73"
09:09:16:659,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=2, Channel=17, RSSI=-71"
09:09:16:877,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-79"
09:09:16:896,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-65"
09:09:16:993,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:17:260,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:17:163,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=1, Channel=18, RSSI=-72"
09:09:17:572,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=2, Channel=26, RSSI=-71"
09:09:18:750,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:18:159,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-78"
09:09:18:229,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:18:263,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:18:349,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=20, RSSI=-71"
09:09:18:556,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=2, Channel=28, RSSI=-71"
09:09:19:390,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=1, Channel=29, RSSI=-71"
09:09:19:336,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:19:344,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:09:19:388,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=15, RSSI=-72"
09:09:19:440,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:09:19:743,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:19:761,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-67"
09:09:19:857,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=2, Channel=16, RSSI=-71"
09:09:20:341,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=1, Channel=24, RSSI=-68"
09:09:20:523,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:09:20:555,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-63"
09:09:20:642,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:20:697,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-69"
09:09:20:891,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=2, Channel=18, RSSI=-69"
09:09:21:388,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=19, RSSI=-71"
09:09:21:737,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:09:21:764,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:21:815,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=2, Channel=27, RSSI=-71"
09:09:21:939,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:09:21:980,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:22:233,F0:F8:F2:DA:2D:0D,"AoA: Angle=-2, Ant=1, Channel=28, RSSI=-69"
09:09:22:909,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=14, RSSI=-71"
09:09:23:199,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=2, Channel=22, RSSI=-68"
09:09:23:210,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-71"
09:09:23:219,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:23:248,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:09:23:293,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-59"
09:09:23:377,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=23, RSSI=-69"
09:09:23:458,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-77"
09:09:23:486,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:23:780,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=9, RSSI=-71"
09:09:24:190,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=17, RSSI=-71"
09:09:24:274,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-78"
09:09:24:302,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-63"
09:09:24:351,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:24:397,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:24:565,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=18, RSSI=-72"
09:09:25:154,F0:F8:F2:DA:2D:0D,"AoA: Angle=9, Ant=2, Channel=19, RSSI=-68"
09:09:25:505,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-77"
09:09:25:527,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=1, Channel=27, RSSI=-68"
09:09:25:540,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:25:618,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:25:645,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:26:266,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=1, Channel=36, RSSI=-72"
09:09:26:754,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:26:784,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:26:814,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=1, Channel=15, RSSI=-72"
09:09:26:879,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-59"
09:09:26:902,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:09:27:154,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:27:226,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:27:244,F0:F8:F2:DA:2D:0D,"AoA: Angle=26, Ant=2, Channel=23, RSSI=-68"
09:09:27:558,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=24, RSSI=-68"
09:09:27:937,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-63"
09:09:27:964,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:09:28:300,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=10, RSSI=-71"
09:09:28:630,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:28:720,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-69"
09:09:28:362,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=18, RSSI=-69"
09:09:28:778,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=19, RSSI=-71"
09:09:29:137,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-72"
09:09:29:153,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=2, Channel=27, RSSI=-71"
09:09:29:170,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:29:247,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:09:29:270,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:29:550,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=28, RSSI=-68"
09:09:29:974,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=14, RSSI=-72"
09:09:30:435,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-71"
09:09:30:467,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-60"
09:09:30:576,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:09:30:599,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=2, Channel=15, RSSI=-71"
09:09:30:611,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-59"
09:09:30:852,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-76"
09:09:30:891,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:30:966,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=1, Channel=16, RSSI=-72"
09:09:31:381,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=2, Channel=24, RSSI=-68"
09:09:31:644,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-78"
09:09:31:650,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-63"
09:09:31:751,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-78"
09:09:31:962,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=18, RSSI=-72"
09:09:32:535,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=2, Channel=19, RSSI=-68"
09:09:32:852,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-77"
09:09:32:900,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:33:400,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:33:240,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=20, RSSI=-71"
09:09:33:310,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:33:462,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=2, Channel=21, RSSI=-68"
09:09:33:995,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=1, Channel=22, RSSI=-68"
09:09:34:175,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:34:222,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:34:298,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:09:34:480,F0:F8:F2:DA:2D:0D,"AoA: Angle=16, Ant=2, Channel=23, RSSI=-68"
09:09:34:576,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:34:583,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:34:925,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=31, RSSI=-71"
09:09:35:347,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:09:35:371,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-63"
09:09:35:444,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-71"
09:09:35:657,F0:F8:F2:DA:2D:0D,"AoA: Angle=3, Ant=2, Channel=18, RSSI=-68"
09:09:36:810,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=26, RSSI=-68"
09:09:36:546,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:09:36:577,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:36:645,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:09:36:666,F0:F8:F2:DA:2D:0D,"AoA: Angle=14, Ant=2, Channel=20, RSSI=-68"
09:09:36:692,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:37:780,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=28, RSSI=-69"
09:09:37:643,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=2, Channel=22, RSSI=-68"
09:09:37:863,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-71"
09:09:37:894,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:09:37:956,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:09:38:188,F0:F8:F2:DA:2D:0D,"AoA: Angle=-1, Ant=1, Channel=23, RSSI=-68"
09:09:38:273,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-76"
09:09:38:301,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:38:698,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=24, RSSI=-68"
09:09:39:620,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-77"
09:09:39:880,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-63"
09:09:39:162,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-77"
09:09:39:399,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=1, Channel=18, RSSI=-72"
09:09:39:761,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=26, RSSI=-71"
09:09:40:194,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=1, Channel=27, RSSI=-68"
09:09:40:245,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:40:299,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-77"
09:09:40:360,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:40:392,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:40:865,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=2, Channel=21, RSSI=-68"
09:09:41:375,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=22, RSSI=-69"
09:09:41:542,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:41:566,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:09:41:641,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:09:41:780,F0:F8:F2:DA:2D:0D,"AoA: Angle=13, Ant=2, Channel=30, RSSI=-71"
09:09:41:982,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:42:500,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:42:202,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=2, Channel=16, RSSI=-69"
09:09:42:583,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=17, RSSI=-72"
09:09:42:756,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:09:42:781,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:09:42:883,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-71"
09:09:43:291,F0:F8:F2:DA:2D:0D,"AoA: Angle=-14, Ant=1, Channel=33, RSSI=-71"
09:09:43:654,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=1, Channel=19, RSSI=-71"
09:09:43:940,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:43:967,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:09:44:650,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:09:44:910,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=2, Channel=20, RSSI=-68"
09:09:44:596,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=21, RSSI=-71"
09:09:45:105,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=22, RSSI=-68"
09:09:45:290,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-71"
09:09:45:329,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:45:453,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:09:45:611,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=23, RSSI=-68"
09:09:45:684,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-76"
09:09:45:713,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-64"
09:09:46:850,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=2, Channel=24, RSSI=-68"
09:09:46:441,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-77"
09:09:46:466,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:09:46:553,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:46:646,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:46:667,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=1, Channel=25, RSSI=-68"
09:09:47:500,F0:F8:F2:DA:2D:0D,"AoA: Angle=3, Ant=2, Channel=26, RSSI=-71"
09:09:47:479,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=1, Channel=34, RSSI=-71"
09:09:47:639,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-77"
09:09:47:684,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:47:739,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-61"
09:09:47:765,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:47:847,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=20, RSSI=-71"
09:09:48:523,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=36, RSSI=-72"
09:09:48:827,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=1, Channel=22, RSSI=-69"
09:09:48:933,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:48:969,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-60"
09:09:49:370,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:09:49:780,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-59"
09:09:49:267,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=2, Channel=23, RSSI=-68"
09:09:49:332,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-65"
09:09:49:367,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:49:678,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=31, RSSI=-69"
09:09:50:440,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=17, RSSI=-72"
09:09:50:147,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:09:50:152,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:09:50:249,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-69"
09:09:50:267,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:50:462,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=2, Channel=18, RSSI=-69"
09:09:51:440,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=19, RSSI=-71"
09:09:51:351,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-64"
09:09:51:369,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:09:51:447,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-60"
09:09:51:453,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:09:51:470,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=2, Channel=20, RSSI=-68"
09:09:51:877,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=2, Channel=6, RSSI=-66"
09:09:52:442,F0:F8:F2:DA:2D:0D,"AoA: Angle=-22, Ant=2, Channel=22, RSSI=-66"
09:09:52:635,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:09:52:665,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-66"
09:09:52:753,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-66"
09:09:52:978,F0:F8:F2:DA:2D:0D,"AoA: Angle=-33, Ant=2, Channel=8, RSSI=-66"
09:09:53:510,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-65"
09:09:53:790,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-66"
09:09:53:479,F0:F8:F2:DA:2D:0D,"AoA: Angle=-32, Ant=2, Channel=24, RSSI=-65"
09:09:53:842,F0:F8:F2:DA:2D:0D,"AoA: Angle=-34, Ant=2, Channel=10, RSSI=-66"
09:09:53:849,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-66"
09:09:53:893,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-66"
09:09:53:946,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:53:980,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-59"
09:09:54:257,F0:F8:F2:DA:2D:0D,"AoA: Angle=-31, Ant=2, Channel=33, RSSI=-66"
09:09:54:678,F0:F8:F2:DA:2D:0D,"AoA: Angle=-32, Ant=2, Channel=19, RSSI=-66"
09:09:55:430,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=5, RSSI=-66"
09:09:55:500,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-66"
